text_id,product,sentiment,date_utc
k2hh2ec,oil,positive,2023-09-27 20:52:33+00:00
k2qwvd7,gummies,negative,2023-09-29 17:02:37+00:00
k2tekda,gummies,positive,2023-09-30 03:14:00+00:00
k0awlxr,oil,positive,2023-09-12 19:42:35+00:00
jyn87gz,vape,positive,2023-09-01 09:44:42+00:00
jyn87gz,flower,positive,2023-09-01 09:44:42+00:00
jyojqfd,oil,positive,2023-09-01 15:48:26+00:00
jyo2u1x,vape,neutral,2023-09-01 14:03:30+00:00
jyo2u1x,flower,positive,2023-09-01 14:03:30+00:00
jzujke6,oil,positive,2023-09-09 18:31:52+00:00
jzum2tm,flower,positive,2023-09-09 18:47:32+00:00
jzum2tm,vape,positive,2023-09-09 18:47:32+00:00
k1p25k7,oil,positive,2023-09-22 10:58:59+00:00
k1p25k7,topical,positive,2023-09-22 10:58:59+00:00
jz6m230,vape,neutral,2023-09-05 02:56:12+00:00
jz6m230,flower,neutral,2023-09-05 02:56:12+00:00
jzuhngb,oil,negative,2023-09-09 18:20:08+00:00
jyzspnd,flower,positive,2023-09-03 19:57:42+00:00
jyqlv5h,vape,negative,2023-09-01 23:39:48+00:00
jyqlv5h,flower,neutral,2023-09-01 23:39:48+00:00
jyqlv5h,gummies,neutral,2023-09-01 23:39:48+00:00
k17buqd,gummies,negative,2023-09-19 00:12:44+00:00
k17buqd,flower,positive,2023-09-19 00:12:44+00:00
jyqsipu,vape,positive,2023-09-02 00:28:57+00:00
jzi5la2,oil,positive,2023-09-07 09:18:06+00:00
jyzk9a4,flower,positive,2023-09-03 19:08:55+00:00
jyzk9a4,oil,positive,2023-09-03 19:08:55+00:00
jzhv51m,oil,positive,2023-09-07 07:06:23+00:00
jzhv51m,vape,negative,2023-09-07 07:06:23+00:00
k0203qg,gummies,positive,2023-09-11 01:59:51+00:00
jyyslur,flower,neutral,2023-09-03 16:25:54+00:00
jyyslur,gummies,negative,2023-09-03 16:25:54+00:00
jz8e1ub,vape,negative,2023-09-05 13:44:00+00:00
jz8e1ub,flower,positive,2023-09-05 13:44:00+00:00
jz8e1ub,gummies,negative,2023-09-05 13:44:00+00:00
jzl1mqg,gummies,positive,2023-09-07 21:32:54+00:00
jz4m3xm,flower,negative,2023-09-04 18:30:09+00:00
jyrbxuk,gummies,neutral,2023-09-02 02:59:12+00:00
jyrbxuk,oil,positive,2023-09-02 02:59:12+00:00
jzc3zzy,flower,negative,2023-09-06 04:11:02+00:00
jzc3zzy,vape,positive,2023-09-06 04:11:02+00:00
k0ub4fb,oil,neutral,2023-09-16 14:34:27+00:00
k2ggeoy,vape,positive,2023-09-27 17:13:25+00:00
jzzfkz2,gummies,negative,2023-09-10 16:31:11+00:00
jzzfkz2,oil,negative,2023-09-10 16:31:11+00:00
jyxx42b,gummies,positive,2023-09-03 13:00:58+00:00
jzehgqq,flower,negative,2023-09-06 16:50:48+00:00
k2qrpyh,vape,negative,2023-09-29 16:31:28+00:00
k2qrpyh,gummies,negative,2023-09-29 16:31:28+00:00
jyoaygn,oil,negative,2023-09-01 14:54:40+00:00
jyoaygn,flower,negative,2023-09-01 14:54:40+00:00
jz2u4q0,flower,negative,2023-09-04 10:47:47+00:00
k1rg69p,oil,negative,2023-09-22 20:18:14+00:00
jz1dmb2,flower,positive,2023-09-04 02:14:47+00:00
jz1dmb2,vape,positive,2023-09-04 02:14:47+00:00
jyo9ngt,vape,neutral,2023-09-01 14:46:40+00:00
k0e8sly,gummies,positive,2023-09-13 12:19:51+00:00
k0e8sly,flower,negative,2023-09-13 12:19:51+00:00
jzhi9vv,oil,positive,2023-09-07 04:44:33+00:00
jyrz2hr,flower,positive,2023-09-02 06:45:52+00:00
jyrz2hr,vape,positive,2023-09-02 06:45:52+00:00
jyrz2hr,gummies,negative,2023-09-02 06:45:52+00:00
jyvcx54,gummies,neutral,2023-09-02 22:43:50+00:00
jyvcx54,flower,neutral,2023-09-02 22:43:50+00:00
jyupz3a,vape,positive,2023-09-02 20:10:44+00:00
jyupz3a,oil,positive,2023-09-02 20:10:44+00:00
jyp9fd1,gummies,positive,2023-09-01 18:22:42+00:00
jyp9fd1,vape,negative,2023-09-01 18:22:42+00:00
jyp9fd1,flower,negative,2023-09-01 18:22:42+00:00
jzurch4,vape,positive,2023-09-09 19:20:12+00:00
jzurch4,vape,negative,2023-09-09 19:20:12+00:00
jzbg1or,flower,positive,2023-09-06 01:11:32+00:00
jyrdel6,gummies,positive,2023-09-02 03:11:15+00:00
jyrdel6,oil,negative,2023-09-02 03:11:15+00:00
jyw4wqn,vape,negative,2023-09-03 02:07:38+00:00
jyw4wqn,gummies,negative,2023-09-03 02:07:38+00:00
jzpx5z5,flower,positive,2023-09-08 19:57:46+00:00
jzpx5z5,vape,negative,2023-09-08 19:57:46+00:00
jzg5vjp,oil,positive,2023-09-06 22:45:38+00:00
k0bxomi,flower,positive,2023-09-12 23:25:53+00:00
k0bxomi,vape,negative,2023-09-12 23:25:53+00:00
k0bxomi,oil,negative,2023-09-12 23:25:53+00:00
k0bxomi,gummies,negative,2023-09-12 23:25:53+00:00
jztxwhl,oil,positive,2023-09-09 16:17:01+00:00
jzlryu6,gummies,negative,2023-09-08 00:23:53+00:00
jyo2gzt,vape,positive,2023-09-01 14:01:06+00:00
k0stu1j,gummies,negative,2023-09-16 05:11:00+00:00
k0stu1j,flower,positive,2023-09-16 05:11:00+00:00
k08rrty,vape,neutral,2023-09-12 11:38:33+00:00
k08rrty,flower,neutral,2023-09-12 11:38:33+00:00
k08rrty,gummies,negative,2023-09-12 11:38:33+00:00
jyttt3k,oil,positive,2023-09-02 16:42:37+00:00
jynxg86,gummies,neutral,2023-09-01 13:27:57+00:00
jz06m35,oil,negative,2023-09-03 21:18:41+00:00
jz06m35,vape,positive,2023-09-03 21:18:41+00:00
jyqslae,flower,positive,2023-09-02 00:29:30+00:00
jyqslae,gummies,positive,2023-09-02 00:29:30+00:00
jytp06w,flower,negative,2023-09-02 16:12:51+00:00
jytp06w,vape,neutral,2023-09-02 16:12:51+00:00
jyowezy,flower,positive,2023-09-01 17:03:58+00:00
jzhf7gb,vape,neutral,2023-09-07 04:16:15+00:00
k0la35i,vape,neutral,2023-09-14 19:01:14+00:00
k0la35i,flower,neutral,2023-09-14 19:01:14+00:00
k0la35i,oil,positive,2023-09-14 19:01:14+00:00
jypv1av,vape,positive,2023-09-01 20:37:04+00:00
jypv1av,flower,positive,2023-09-01 20:37:04+00:00
jzt59kg,vape,negative,2023-09-09 12:58:37+00:00
jzt59kg,flower,neutral,2023-09-09 12:58:37+00:00
jzu3kbh,oil,positive,2023-09-09 16:52:18+00:00
jz0tpp7,gummies,positive,2023-09-03 23:54:11+00:00
jz0tpp7,vape,positive,2023-09-03 23:54:11+00:00
jzfcxis,oil,positive,2023-09-06 19:53:43+00:00
jzfcxis,gummies,negative,2023-09-06 19:53:43+00:00
jynga9u,vape,negative,2023-09-01 11:12:41+00:00
jynga9u,gummies,negative,2023-09-01 11:12:41+00:00
jzk13a7,gummies,negative,2023-09-07 17:21:55+00:00
jzk13a7,vape,neutral,2023-09-07 17:21:55+00:00
jzk13a7,oil,neutral,2023-09-07 17:21:55+00:00
jyqeidz,gummies,negative,2023-09-01 22:45:59+00:00
jzrv4og,vape,negative,2023-09-09 04:15:53+00:00
jzv5mmd,oil,positive,2023-09-09 20:50:16+00:00
jymyrn5,vape,positive,2023-09-01 07:50:28+00:00
jyo6bbz,vape,negative,2023-09-01 14:25:51+00:00
jyo6bbz,flower,positive,2023-09-01 14:25:51+00:00
jyzix8u,oil,positive,2023-09-03 19:01:05+00:00
jyzix8u,vape,positive,2023-09-03 19:01:05+00:00
jz6mnn3,vape,negative,2023-09-05 03:00:59+00:00
k0vipz5,gummies,negative,2023-09-16 19:08:04+00:00
k0vipz5,oil,negative,2023-09-16 19:08:04+00:00
jz3zcgg,flower,negative,2023-09-04 16:05:32+00:00
jz3zcgg,vape,positive,2023-09-04 16:05:32+00:00
jzj32zs,gummies,positive,2023-09-07 13:59:46+00:00
k0sckud,oil,positive,2023-09-16 02:34:14+00:00
jzgcbwv,vape,neutral,2023-09-06 23:29:36+00:00
jzgcbwv,flower,neutral,2023-09-06 23:29:36+00:00
jzgcbwv,oil,neutral,2023-09-06 23:29:36+00:00
jzg11fx,oil,negative,2023-09-06 22:13:25+00:00
jzg11fx,vape,neutral,2023-09-06 22:13:25+00:00
k0vvr0p,oil,positive,2023-09-16 20:29:25+00:00
k1aor5a,oil,positive,2023-09-19 17:01:38+00:00
jyu35mm,gummies,positive,2023-09-02 17:41:33+00:00
jyu35mm,flower,positive,2023-09-02 17:41:33+00:00
k4alh4y,gummies,negative,2023-10-10 16:36:12+00:00
k36qdrb,oil,positive,2023-10-02 20:02:56+00:00
k4kmqfx,gummies,positive,2023-10-12 15:23:08+00:00
k486uuf,gummies,negative,2023-10-10 03:16:10+00:00
k33of1w,flower,positive,2023-10-02 04:51:32+00:00
k33of1w,vape,negative,2023-10-02 04:51:32+00:00
k3s8q8t,vape,negative,2023-10-06 23:10:59+00:00
k3kjm6a,gummies,neutral,2023-10-05 13:11:44+00:00
k3y4bkg,oil,positive,2023-10-08 04:14:36+00:00
k30iyd8,vape,positive,2023-10-01 16:10:39+00:00
k46ba5q,gummies,neutral,2023-10-09 19:45:57+00:00
k53rsn7,flower,negative,2023-10-16 12:00:15+00:00
k53rsn7,vape,neutral,2023-10-16 12:00:15+00:00
k53rsn7,gummies,positive,2023-10-16 12:00:15+00:00
k2ymnp3,vape,negative,2023-10-01 04:52:42+00:00
k2zdtj7,flower,neutral,2023-10-01 10:30:16+00:00
k37g2xn,oil,positive,2023-10-02 22:42:26+00:00
k37g2xn,flower,positive,2023-10-02 22:42:26+00:00
k36kyiq,oil,neutral,2023-10-02 19:30:43+00:00
k5e40wd,oil,neutral,2023-10-18 12:08:48+00:00
k4tag1n,oil,positive,2023-10-14 06:52:17+00:00
k6pswza,gummies,negative,2023-10-27 18:35:05+00:00
k6pswza,vape,positive,2023-10-27 18:35:05+00:00
k59eedi,vape,negative,2023-10-17 14:18:09+00:00
k5lk3do,flower,positive,2023-10-19 20:52:21+00:00
k5lk3do,oil,negative,2023-10-19 20:52:21+00:00
k3vqisq,gummies,positive,2023-10-07 17:56:33+00:00
k3baxc2,oil,negative,2023-10-03 17:56:09+00:00
k41204i,vape,neutral,2023-10-08 19:16:52+00:00
k5csl83,topical,positive,2023-10-18 03:18:21+00:00
k5s1f9e,gummies,positive,2023-10-21 02:33:27+00:00
k324wbr,flower,negative,2023-10-01 21:56:21+00:00
k324wbr,oil,neutral,2023-10-01 21:56:21+00:00
k5bs7bd,gummies,negative,2023-10-17 23:00:35+00:00
k4x1nw7,vape,positive,2023-10-15 00:49:54+00:00
k4x1nw7,flower,positive,2023-10-15 00:49:54+00:00
k5dgkxr,flower,neutral,2023-10-18 07:33:24+00:00
k5dgkxr,oil,neutral,2023-10-18 07:33:24+00:00
k4omlhd,flower,negative,2023-10-13 09:23:23+00:00
k4omlhd,vape,negative,2023-10-13 09:23:23+00:00
k4omlhd,oil,neutral,2023-10-13 09:23:23+00:00
k3urzzx,gummies,positive,2023-10-07 14:12:29+00:00
k3urzzx,topical,positive,2023-10-07 14:12:29+00:00
k3urzzx,oil,positive,2023-10-07 14:12:29+00:00
k4iztff,flower,negative,2023-10-12 05:59:30+00:00
k4iztff,oil,negative,2023-10-12 05:59:30+00:00
k4xf9j3,vape,positive,2023-10-15 02:35:55+00:00
k4xf9j3,gummies,neutral,2023-10-15 02:35:55+00:00
k4sheq1,gummies,positive,2023-10-14 02:01:39+00:00
k3bi2sz,topical,positive,2023-10-03 18:38:26+00:00
k4kotuq,oil,positive,2023-10-12 15:36:00+00:00
k38skk6,oil,positive,2023-10-03 04:43:12+00:00
k5vlnon,gummies,positive,2023-10-21 20:19:29+00:00
k2zb78t,gummies,positive,2023-10-01 09:56:02+00:00
k5hqkuw,gummies,neutral,2023-10-19 02:16:46+00:00
k5hqkuw,flower,negative,2023-10-19 02:16:46+00:00
k3dh4vy,gummies,positive,2023-10-04 02:05:22+00:00
k3iys8y,vape,positive,2023-10-05 03:07:49+00:00
k3iys8y,gummies,positive,2023-10-05 03:07:49+00:00
k4sa0mh,gummies,negative,2023-10-14 01:01:55+00:00
k4sa0mh,oil,neutral,2023-10-14 01:01:55+00:00
k357ljm,flower,negative,2023-10-02 14:30:19+00:00
k42exdc,flower,positive,2023-10-09 00:36:12+00:00
k5qzjop,oil,positive,2023-10-20 21:53:19+00:00
k3bg8tt,gummies,positive,2023-10-03 18:27:34+00:00
k3nafci,flower,negative,2023-10-05 23:23:35+00:00
k3nafci,oil,negative,2023-10-05 23:23:35+00:00
k4kl7ff,vape,negative,2023-10-12 15:13:48+00:00
k4kl7ff,flower,positive,2023-10-12 15:13:48+00:00
k325aup,gummies,negative,2023-10-01 21:59:01+00:00
k3ve7a7,gummies,positive,2023-10-07 16:38:35+00:00
k3ve7a7,oil,negative,2023-10-07 16:38:35+00:00
k2yqltp,flower,negative,2023-10-01 05:35:39+00:00
k6aelpp,flower,positive,2023-10-24 19:07:36+00:00
k6aelpp,oil,positive,2023-10-24 19:07:36+00:00
k38s5v3,oil,positive,2023-10-03 04:39:03+00:00
k38s8tk,flower,positive,2023-10-03 04:39:53+00:00
k38s8tk,vape,negative,2023-10-03 04:39:53+00:00
k31avht,gummies,positive,2023-10-01 18:57:50+00:00
k31avht,oil,positive,2023-10-01 18:57:50+00:00
k2z5a9l,gummies,neutral,2023-10-01 08:38:02+00:00
k2z5a9l,vape,positive,2023-10-01 08:38:02+00:00
k2z5a9l,flower,neutral,2023-10-01 08:38:02+00:00
k2z5a9l,oil,positive,2023-10-01 08:38:02+00:00
k332pm5,gummies,negative,2023-10-02 01:53:31+00:00
k64rvaf,flower,positive,2023-10-23 17:35:34+00:00
k64rvaf,topical,neutral,2023-10-23 17:35:34+00:00
k3pf9aj,gummies,positive,2023-10-06 12:11:19+00:00
k3apjsr,gummies,positive,2023-10-03 15:47:34+00:00
k3apjsr,flower,positive,2023-10-03 15:47:34+00:00
k47lqon,oil,neutral,2023-10-10 00:46:33+00:00
k3evz4p,vape,positive,2023-10-04 11:12:24+00:00
k3xfuwz,gummies,positive,2023-10-08 00:56:10+00:00
k5g37vx,gummies,negative,2023-10-18 19:41:10+00:00
k3vb3i7,flower,negative,2023-10-07 16:19:00+00:00
k6ki9ml,flower,positive,2023-10-26 18:02:05+00:00
k6ki9ml,topical,positive,2023-10-26 18:02:05+00:00
k36dn36,gummies,positive,2023-10-02 18:47:32+00:00
k36dn36,flower,neutral,2023-10-02 18:47:32+00:00
k31xjp8,oil,negative,2023-10-01 21:10:31+00:00
k3wkfd1,oil,positive,2023-10-07 21:09:12+00:00
k3tw82o,vape,positive,2023-10-07 08:47:48+00:00
k3g3ihi,gummies,positive,2023-10-04 16:18:59+00:00
k3g3ihi,flower,neutral,2023-10-04 16:18:59+00:00
k3g3ihi,vape,neutral,2023-10-04 16:18:59+00:00
k3g3ihi,oil,negative,2023-10-04 16:18:59+00:00
k3c4xdl,oil,positive,2023-10-03 20:48:50+00:00
k42dite,vape,negative,2023-10-09 00:26:11+00:00
k42dite,oil,negative,2023-10-09 00:26:11+00:00
k38iuan,flower,positive,2023-10-03 03:14:19+00:00
k38iuan,gummies,negative,2023-10-03 03:14:19+00:00
k59cf3v,vape,negative,2023-10-17 14:04:54+00:00
k5wji26,gummies,neutral,2023-10-22 00:18:34+00:00
k30jgx0,vape,positive,2023-10-01 16:13:53+00:00
k32a27g,flower,positive,2023-10-01 22:31:04+00:00
k32a27g,vape,negative,2023-10-01 22:31:04+00:00
k3oy80n,oil,negative,2023-10-06 08:48:34+00:00
k3z9sfj,flower,negative,2023-10-08 12:21:36+00:00
k3z9sfj,oil,positive,2023-10-08 12:21:36+00:00
k3z9sfj,gummies,positive,2023-10-08 12:21:36+00:00
k3z9sfj,vape,positive,2023-10-08 12:21:36+00:00
k330q7t,oil,positive,2023-10-02 01:39:27+00:00
k3gcxy4,oil,positive,2023-10-04 17:14:29+00:00
k34pnub,gummies,positive,2023-10-02 12:15:26+00:00
k34pnub,vape,positive,2023-10-02 12:15:26+00:00
k34pnub,flower,positive,2023-10-02 12:15:26+00:00
k41728i,flower,positive,2023-10-08 19:46:41+00:00
k41728i,vape,negative,2023-10-08 19:46:41+00:00
k4lxp5h,oil,positive,2023-10-12 20:04:07+00:00
k4lxp5h,flower,neutral,2023-10-12 20:04:07+00:00
k4ai58k,topical,positive,2023-10-10 16:16:17+00:00
k6eund6,vape,positive,2023-10-25 16:21:28+00:00
k6eund6,gummies,positive,2023-10-25 16:21:28+00:00
k6eund6,oil,positive,2023-10-25 16:21:28+00:00
k2zc5fr,gummies,neutral,2023-10-01 10:08:32+00:00
k2zc5fr,vape,neutral,2023-10-01 10:08:32+00:00
k2zc5fr,flower,positive,2023-10-01 10:08:32+00:00
k5ae9qe,vape,neutral,2023-10-17 17:57:13+00:00
k3e4kib,vape,positive,2023-10-04 05:28:52+00:00
k3e4kib,flower,negative,2023-10-04 05:28:52+00:00
k3571m4,gummies,negative,2023-10-02 14:26:43+00:00
k36qmst,gummies,positive,2023-10-02 20:04:25+00:00
k36qmst,gummies,negative,2023-10-02 20:04:25+00:00
k36qmst,flower,positive,2023-10-02 20:04:25+00:00
k47lxk2,oil,positive,2023-10-10 00:47:51+00:00
k3pek88,gummies,positive,2023-10-06 12:05:10+00:00
k49z2bs,oil,negative,2023-10-10 14:17:36+00:00
k4royou,oil,neutral,2023-10-13 22:25:50+00:00
k4royou,topical,neutral,2023-10-13 22:25:50+00:00
k4royou,gummies,positive,2023-10-13 22:25:50+00:00
k30z6u7,vape,negative,2023-10-01 17:50:15+00:00
k3m9a0b,oil,positive,2023-10-05 19:28:49+00:00
k3j4ti7,vape,positive,2023-10-05 03:58:48+00:00
k54sa03,gummies,positive,2023-10-16 16:17:50+00:00
k3zhvn7,vape,positive,2023-10-08 13:29:48+00:00
k3g03vn,oil,positive,2023-10-04 15:58:39+00:00
k3g03vn,flower,positive,2023-10-04 15:58:39+00:00
k31kkup,vape,positive,2023-10-01 19:53:45+00:00
k31kkup,flower,positive,2023-10-01 19:53:45+00:00
k31kkup,gummies,positive,2023-10-01 19:53:45+00:00
k4vxc7b,vape,neutral,2023-10-14 20:08:08+00:00
k32hfh0,oil,neutral,2023-10-01 23:22:21+00:00
k32hfh0,flower,neutral,2023-10-01 23:22:21+00:00
k336mqt,flower,negative,2023-10-02 02:21:46+00:00
k336mqt,gummies,positive,2023-10-02 02:21:46+00:00
k4dcugk,vape,positive,2023-10-11 03:21:30+00:00
k4dnwqb,gummies,negative,2023-10-11 05:04:57+00:00
k4dnwqb,oil,negative,2023-10-11 05:04:57+00:00
k5wh0sq,flower,positive,2023-10-22 00:00:06+00:00
k5wh0sq,gummies,negative,2023-10-22 00:00:06+00:00
k44gmwf,flower,positive,2023-10-09 12:49:32+00:00
k44gmwf,vape,positive,2023-10-09 12:49:32+00:00
k44gmwf,flower,negative,2023-10-09 12:49:32+00:00
k5mcmxt,gummies,positive,2023-10-20 00:02:49+00:00
k59ksx3,vape,negative,2023-10-17 14:59:14+00:00
k360v43,vape,positive,2023-10-02 17:30:33+00:00
k360v43,flower,negative,2023-10-02 17:30:33+00:00
k5k949q,vape,neutral,2023-10-19 16:09:48+00:00
k390cno,oil,negative,2023-10-03 06:09:59+00:00
k390cno,flower,positive,2023-10-03 06:09:59+00:00
k4md8tv,vape,positive,2023-10-12 21:38:57+00:00
k4md8tv,flower,positive,2023-10-12 21:38:57+00:00
k4t2hey,flower,neutral,2023-10-14 05:19:07+00:00
k4t2hey,vape,neutral,2023-10-14 05:19:07+00:00
k54896e,flower,negative,2023-10-16 14:10:38+00:00
k54896e,oil,positive,2023-10-16 14:10:38+00:00
k54896e,vape,neutral,2023-10-16 14:10:38+00:00
k5s03da,oil,positive,2023-10-21 02:22:27+00:00
k32gobs,flower,positive,2023-10-01 23:17:04+00:00
k32gobs,gummies,positive,2023-10-01 23:17:04+00:00
k32gobs,oil,negative,2023-10-01 23:17:04+00:00
k32gobs,vape,negative,2023-10-01 23:17:04+00:00
k2ylsla,vape,positive,2023-10-01 04:43:50+00:00
k42me1c,oil,positive,2023-10-09 01:30:13+00:00
k308bmc,flower,positive,2023-10-01 15:00:49+00:00
k308bmc,vape,positive,2023-10-01 15:00:49+00:00
k88n2mf,vape,positive,2023-11-07 17:35:29+00:00
k88n2mf,flower,positive,2023-11-07 17:35:29+00:00
k7gcta6,flower,positive,2023-11-02 02:09:43+00:00
k7iiqu9,gummies,neutral,2023-11-02 14:54:38+00:00
k7iiqu9,flower,neutral,2023-11-02 14:54:38+00:00
k98oxzu,gummies,positive,2023-11-14 17:57:14+00:00
k98oxzu,oil,positive,2023-11-14 17:57:14+00:00
k7j5hl6,vape,neutral,2023-11-02 17:13:05+00:00
k7j5hl6,gummies,neutral,2023-11-02 17:13:05+00:00
kazmx52,gummies,negative,2023-11-27 16:20:57+00:00
kazmx52,vape,neutral,2023-11-27 16:20:57+00:00
kazmx52,oil,positive,2023-11-27 16:20:57+00:00
ka6vyr7,gummies,positive,2023-11-21 18:26:00+00:00
ka6vyr7,gummies,negative,2023-11-21 18:26:00+00:00
k87joqn,vape,negative,2023-11-07 13:18:54+00:00
k7d9hez,gummies,positive,2023-11-01 14:21:46+00:00
k9syesv,flower,positive,2023-11-18 20:17:10+00:00
k9syesv,vape,negative,2023-11-18 20:17:10+00:00
k9syesv,oil,positive,2023-11-18 20:17:10+00:00
k9syesv,gummies,positive,2023-11-18 20:17:10+00:00
k7jal40,oil,positive,2023-11-02 17:43:30+00:00
k7vihwe,flower,positive,2023-11-05 02:12:18+00:00
k7g9h3b,gummies,negative,2023-11-02 01:46:21+00:00
k7bwtm1,vape,positive,2023-11-01 05:23:00+00:00
k7bwtm1,flower,positive,2023-11-01 05:23:00+00:00
k7pymal,vape,neutral,2023-11-03 23:29:34+00:00
k7yz6bv,flower,positive,2023-11-05 19:54:43+00:00
k7yz6bv,gummies,positive,2023-11-05 19:54:43+00:00
k87gm9a,oil,negative,2023-11-07 12:53:42+00:00
k8ktc22,flower,positive,2023-11-10 00:15:27+00:00
k8ktc22,vape,negative,2023-11-10 00:15:27+00:00
k8ktc22,gummies,positive,2023-11-10 00:15:27+00:00
k8a2dx1,gummies,negative,2023-11-07 22:43:51+00:00
k7kz464,oil,positive,2023-11-03 00:00:11+00:00
k7kz464,flower,positive,2023-11-03 00:00:11+00:00
ka4mbju,oil,positive,2023-11-21 06:38:13+00:00
k8u4w5t,oil,positive,2023-11-11 20:52:58+00:00
k7e8lfx,flower,positive,2023-11-01 18:00:55+00:00
k95b4y5,gummies,positive,2023-11-14 00:46:27+00:00
k95b4y5,oil,positive,2023-11-14 00:46:27+00:00
k8vctnf,oil,negative,2023-11-12 01:25:31+00:00
k81hy61,vape,neutral,2023-11-06 07:08:21+00:00
k7k22rf,vape,positive,2023-11-02 20:28:46+00:00
k7k22rf,oil,positive,2023-11-02 20:28:46+00:00
kaw7dai,gummies,positive,2023-11-26 22:17:30+00:00
k7g54sm,gummies,negative,2023-11-02 01:16:33+00:00
k7g54sm,vape,negative,2023-11-02 01:16:33+00:00
k8j8imr,gummies,positive,2023-11-09 18:22:47+00:00
k8j8imr,vape,neutral,2023-11-09 18:22:47+00:00
k7iop7b,oil,positive,2023-11-02 15:31:36+00:00
k8a5yjg,flower,neutral,2023-11-07 23:06:47+00:00
k8a5yjg,oil,positive,2023-11-07 23:06:47+00:00
k9qz8ck,gummies,positive,2023-11-18 09:51:31+00:00
k9taftw,gummies,neutral,2023-11-18 21:45:50+00:00
k9taftw,flower,positive,2023-11-18 21:45:50+00:00
k9taftw,vape,positive,2023-11-18 21:45:50+00:00
k7yeenn,oil,positive,2023-11-05 17:51:55+00:00
k7yeenn,vape,positive,2023-11-05 17:51:55+00:00
k7jir10,oil,positive,2023-11-02 18:32:33+00:00
k7vv9g1,oil,positive,2023-11-05 03:53:18+00:00
kb9wjgi,gummies,negative,2023-11-29 15:58:16+00:00
k7w0nef,gummies,neutral,2023-11-05 04:43:00+00:00
k84y94b,vape,neutral,2023-11-06 23:00:00+00:00
k84y94b,flower,neutral,2023-11-06 23:00:00+00:00
k84y94b,gummies,neutral,2023-11-06 23:00:00+00:00
k8wr0j1,vape,positive,2023-11-12 09:34:21+00:00
k8wr0j1,flower,positive,2023-11-12 09:34:21+00:00
k7zvpmk,gummies,positive,2023-11-05 23:14:13+00:00
k7gxoj9,vape,positive,2023-11-02 05:07:45+00:00
k7gxoj9,flower,positive,2023-11-02 05:07:45+00:00
k7sh5t9,oil,positive,2023-11-04 14:18:31+00:00
k7eivl6,gummies,positive,2023-11-01 19:03:19+00:00
k7x09ur,gummies,positive,2023-11-05 12:07:21+00:00
k7x09ur,oil,positive,2023-11-05 12:07:21+00:00
k7rmgsw,oil,positive,2023-11-04 09:10:14+00:00
k7z2npi,flower,positive,2023-11-05 20:15:41+00:00
k7g0rfi,vape,negative,2023-11-02 00:47:14+00:00
k7g0rfi,flower,positive,2023-11-02 00:47:14+00:00
k84upqa,vape,neutral,2023-11-06 22:37:24+00:00
k84upqa,flower,positive,2023-11-06 22:37:24+00:00
k7hbnrq,gummies,positive,2023-11-02 08:13:41+00:00
k7tn39z,flower,positive,2023-11-04 18:45:38+00:00
k7tn39z,vape,neutral,2023-11-04 18:45:38+00:00
k7tn39z,gummies,neutral,2023-11-04 18:45:38+00:00
k7tn39z,oil,positive,2023-11-04 18:45:38+00:00
k832hpj,vape,negative,2023-11-06 16:15:25+00:00
k832hpj,gummies,negative,2023-11-06 16:15:25+00:00
k832hpj,oil,negative,2023-11-06 16:15:25+00:00
k832hpj,flower,positive,2023-11-06 16:15:25+00:00
k9rpbms,flower,positive,2023-11-18 14:46:27+00:00
k9rpbms,oil,positive,2023-11-18 14:46:27+00:00
k9rpbms,gummies,positive,2023-11-18 14:46:27+00:00
k7en982,flower,positive,2023-11-01 19:30:08+00:00
k7en982,gummies,positive,2023-11-01 19:30:08+00:00
k7f9mfs,vape,positive,2023-11-01 21:45:05+00:00
k93jpek,gummies,negative,2023-11-13 18:15:18+00:00
k93jpek,oil,positive,2023-11-13 18:15:18+00:00
k93jpek,flower,positive,2023-11-13 18:15:18+00:00
k7d1kn6,flower,positive,2023-11-01 13:25:40+00:00
k7d1kn6,gummies,positive,2023-11-01 13:25:40+00:00
k7ev8tn,gummies,positive,2023-11-01 20:18:21+00:00
k7mr5rr,flower,negative,2023-11-03 10:21:23+00:00
ka2xolm,oil,positive,2023-11-20 23:00:16+00:00
ka2xolm,vape,neutral,2023-11-20 23:00:16+00:00
k88w25l,oil,negative,2023-11-07 18:28:29+00:00
k88w25l,topical,positive,2023-11-07 18:28:29+00:00
kat7h00,gummies,negative,2023-11-26 07:54:56+00:00
kawy2ea,topical,negative,2023-11-27 01:11:23+00:00
k7uj7hl,oil,positive,2023-11-04 22:09:30+00:00
k7y71ot,gummies,neutral,2023-11-05 17:08:20+00:00
k7tvh7u,gummies,positive,2023-11-04 19:36:28+00:00
k7tvh7u,vape,positive,2023-11-04 19:36:28+00:00
k7tvh7u,flower,neutral,2023-11-04 19:36:28+00:00
k8lb9z5,gummies,neutral,2023-11-10 02:18:50+00:00
kaefjxd,gummies,negative,2023-11-23 04:47:09+00:00
kadllqs,gummies,neutral,2023-11-23 00:51:52+00:00
ka73klc,oil,negative,2023-11-21 19:11:33+00:00
k7op2hb,vape,negative,2023-11-03 18:35:37+00:00
k8j2y3p,oil,positive,2023-11-09 17:49:41+00:00
k7xnpni,flower,positive,2023-11-05 15:08:07+00:00
k7odwm7,flower,positive,2023-11-03 17:27:09+00:00
